dispute_id,order_id,customer_id,order_date,delivery_date,dispute_date,days_to_dispute,order_amount_inr,customer_avg_order_val,order_value_ratio,reason_code,avs_match,cvv_match,pod_confirmed,address_match,repeat_customer,win_probability_ground_truth,won_dispute
DSP-2024-2124,ORD-801124,CUST-30250,2024-07-29 16:00:00,2024-08-01 16:00:00,2024-08-22 16:00:00,21,5193.81,7114.81,0.73,13.3_not_as_described,1,1,1,1,1,0.7795,1
DSP-2024-2238,ORD-801238,CUST-11755,2024-08-19 16:00:00,2024-08-21 16:00:00,2024-08-22 16:00:00,1,1435.96,1282.11,1.12,10.4_fraud,1,0,0,1,0,0.1064,0
DSP-2024-2216,ORD-801216,CUST-23070,2024-08-14 20:00:00,2024-08-17 20:00:00,2024-08-22 20:00:00,5,5295.45,4487.67,1.18,10.4_fraud,0,1,1,1,1,0.0754,0
DSP-2024-2094,ORD-801094,CUST-84915,2024-07-25 20:00:00,2024-07-29 20:00:00,2024-08-22 20:00:00,24,4581.33,4363.17,1.05,10.4_fraud,1,1,1,1,0,0.8157,1
DSP-2024-2205,ORD-801205,CUST-91431,2024-08-12 20:00:00,2024-08-18 20:00:00,2024-08-22 20:00:00,4,1959.84,2684.71,0.73,13.1_not_received,0,1,0,1,0,0.0559,0
DSP-2024-2230,ORD-801230,CUST-66850,2024-08-18 08:00:00,2024-08-20 08:00:00,2024-08-23 08:00:00,3,4164.41,3820.56,1.09,10.4_fraud,1,1,1,1,1,0.9125,1
DSP-2024-2054,ORD-801054,CUST-88513,2024-07-16 12:00:00,2024-07-18 12:00:00,2024-08-23 12:00:00,36,1409.96,1678.52,0.84,10.4_fraud,1,1,1,0,1,0.6986,1
DSP-2024-2135,ORD-801135,CUST-26186,2024-08-01 17:00:00,2024-08-03 17:00:00,2024-08-23 17:00:00,20,12646.79,4187.68,3.02,13.1_not_received,1,0,1,1,1,0.8492,1
DSP-2024-2224,ORD-801224,CUST-72184,2024-08-18 20:00:00,2024-08-21 20:00:00,2024-08-23 20:00:00,2,936.35,1006.83,0.93,10.4_fraud,1,1,0,1,0,0.7575,1
DSP-2024-2156,ORD-801156,CUST-58276,2024-08-04 08:00:00,2024-08-07 08:00:00,2024-08-24 08:00:00,17,3264.13,3264.13,1.0,12.6_duplicate,1,1,1,0,0,0.3597,0
DSP-2024-2151,ORD-801151,CUST-41356,2024-08-04 08:00:00,2024-08-08 08:00:00,2024-08-24 08:00:00,16,486.45,1430.74,0.34,13.1_not_received,1,1,0,1,0,0.0706,0
DSP-2024-2221,ORD-801221,CUST-33702,2024-08-16 13:00:00,2024-08-18 13:00:00,2024-08-24 13:00:00,6,842.46,1719.31,0.49,13.1_not_received,1,1,0,0,0,0.0394,0
DSP-2024-2233,ORD-801233,CUST-97227,2024-08-18 18:00:00,2024-08-21 18:00:00,2024-08-24 18:00:00,3,8725.06,7036.34,1.24,10.4_fraud,1,0,1,1,1,0.2188,0
DSP-2024-2194,ORD-801194,CUST-76404,2024-08-12 18:00:00,2024-08-15 18:00:00,2024-08-24 18:00:00,9,1644.03,1417.27,1.16,12.6_duplicate,0,1,1,1,1,0.6143,1
DSP-2024-1885,ORD-800885,CUST-76445,2024-06-15 13:00:00,2024-06-17 13:00:00,2024-08-25 13:00:00,69,3991.94,4386.75,0.91,10.4_fraud,1,1,1,1,1,0.9455,1
DSP-2024-2114,ORD-801114,CUST-99547,2024-07-28 14:00:00,2024-08-01 14:00:00,2024-08-25 14:00:00,24,2524.4,3078.54,0.82,10.4_fraud,0,1,0,1,1,0.1873,0
DSP-2024-2051,ORD-801051,CUST-77494,2024-07-16 15:00:00,2024-07-20 15:00:00,2024-08-25 15:00:00,36,3462.23,1085.34,3.19,10.4_fraud,0,0,1,1,1,0.1101,0
DSP-2024-2192,ORD-801192,CUST-34982,2024-08-12 20:00:00,2024-08-18 20:00:00,2024-08-25 20:00:00,7,1029.86,830.53,1.24,10.4_fraud,0,1,1,1,1,0.2436,0
DSP-2024-2150,ORD-801150,CUST-13851,2024-08-02 09:00:00,2024-08-04 09:00:00,2024-08-26 09:00:00,22,1580.62,3675.87,0.43,10.4_fraud,0,1,0,0,1,0.0853,0
DSP-2024-2223,ORD-801223,CUST-84660,2024-08-16 12:00:00,2024-08-20 12:00:00,2024-08-26 12:00:00,6,879.85,2513.87,0.35,10.4_fraud,0,0,1,0,1,0.077,0
DSP-2024-2002,ORD-801002,CUST-62195,2024-07-06 14:00:00,2024-07-10 14:00:00,2024-08-26 14:00:00,47,896.02,953.21,0.94,10.4_fraud,1,1,1,1,0,0.9521,1
DSP-2024-2046,ORD-801046,CUST-51387,2024-07-16 14:00:00,2024-07-20 14:00:00,2024-08-26 14:00:00,37,2786.05,2532.77,1.1,10.4_fraud,1,1,0,1,1,0.746,1
DSP-2024-2211,ORD-801211,CUST-22519,2024-08-14 15:00:00,2024-08-16 15:00:00,2024-08-26 15:00:00,10,2654.39,3051.02,0.87,10.4_fraud,1,1,0,1,1,0.6708,1
DSP-2024-2165,ORD-801165,CUST-96995,2024-08-07 18:00:00,2024-08-13 18:00:00,2024-08-26 18:00:00,13,3817.72,3408.68,1.12,10.4_fraud,1,1,1,1,0,0.8648,1
DSP-2024-2071,ORD-801071,CUST-68536,2024-07-18 08:00:00,2024-07-22 08:00:00,2024-08-27 08:00:00,36,1052.22,1267.73,0.83,13.1_not_received,1,1,1,0,1,0.7565,1
DSP-2024-2241,ORD-801241,CUST-71758,2024-08-21 12:00:00,2024-08-26 12:00:00,2024-08-27 12:00:00,1,8499.91,4404.1,1.93,10.4_fraud,0,1,0,1,0,0.1221,0
DSP-2024-2239,ORD-801239,CUST-85848,2024-08-19 14:00:00,2024-08-23 14:00:00,2024-08-27 14:00:00,4,8190.24,7445.67,1.1,10.4_fraud,0,1,0,0,0,0.0763,0
DSP-2024-2232,ORD-801232,CUST-57196,2024-08-19 11:00:00,2024-08-25 11:00:00,2024-08-28 11:00:00,3,7380.15,2132.99,3.46,10.4_fraud,0,0,1,1,0,0.0431,0
DSP-2024-1999,ORD-800999,CUST-23416,2024-07-06 15:00:00,2024-07-12 15:00:00,2024-08-28 15:00:00,47,3809.29,2104.58,1.81,13.1_not_received,0,1,1,1,0,0.8776,1
DSP-2024-2116,ORD-801116,CUST-63550,2024-07-27 15:00:00,2024-07-30 15:00:00,2024-08-28 15:00:00,29,7814.6,3125.84,2.5,10.4_fraud,0,1,0,1,0,0.054,0
DSP-2024-1906,ORD-800906,CUST-64476,2024-06-18 18:00:00,2024-06-21 18:00:00,2024-08-28 18:00:00,68,2202.84,1421.19,1.55,10.4_fraud,1,1,1,1,0,0.8734,1
DSP-2024-2175,ORD-801175,CUST-81828,2024-08-08 21:00:00,2024-08-10 21:00:00,2024-08-28 21:00:00,18,862.63,1120.3,0.77,13.3_not_as_described,0,1,1,1,0,0.4234,0
DSP-2024-2144,ORD-801144,CUST-35118,2024-08-03 09:00:00,2024-08-09 09:00:00,2024-08-29 09:00:00,20,7512.33,6058.33,1.24,13.3_not_as_described,0,1,1,0,0,0.1493,0
DSP-2024-2266,ORD-801266,CUST-59135,2024-08-24 09:00:00,2024-08-26 09:00:00,2024-08-29 09:00:00,3,5115.17,5500.18,0.93,10.4_fraud,1,1,1,1,0,0.8977,1
DSP-2024-2234,ORD-801234,CUST-30310,2024-08-18 13:00:00,2024-08-22 13:00:00,2024-08-29 13:00:00,7,6493.72,7464.05,0.87,10.4_fraud,1,1,0,1,0,0.6026,1
DSP-2024-2248,ORD-801248,CUST-52715,2024-08-22 15:00:00,2024-08-28 15:00:00,2024-08-29 15:00:00,1,979.51,979.51,1.0,10.4_fraud,0,1,0,0,0,0.108,0
DSP-2024-2203,ORD-801203,CUST-46555,2024-08-14 18:00:00,2024-08-17 18:00:00,2024-08-29 18:00:00,12,2961.3,2597.63,1.14,13.1_not_received,0,1,1,1,0,0.8316,1
DSP-2024-2259,ORD-801259,CUST-85676,2024-08-24 20:00:00,2024-08-26 20:00:00,2024-08-29 20:00:00,3,2159.95,4695.55,0.46,10.4_fraud,1,1,1,1,0,0.8709,1
DSP-2024-2178,ORD-801178,CUST-49875,2024-08-08 20:00:00,2024-08-14 20:00:00,2024-08-29 20:00:00,15,433.53,1204.24,0.36,10.4_fraud,1,1,1,0,1,0.5917,1
DSP-2024-2236,ORD-801236,CUST-87652,2024-08-20 21:00:00,2024-08-26 21:00:00,2024-08-29 21:00:00,3,3122.91,2669.15,1.17,12.6_duplicate,1,0,1,1,0,0.3808,0
DSP-2024-2172,ORD-801172,CUST-31775,2024-08-07 11:00:00,2024-08-12 11:00:00,2024-08-30 11:00:00,18,9079.15,2608.95,3.48,13.3_not_as_described,1,0,1,1,1,0.4595,0
DSP-2024-2228,ORD-801228,CUST-82150,2024-08-17 21:00:00,2024-08-23 21:00:00,2024-08-30 21:00:00,7,2146.18,838.35,2.56,10.4_fraud,1,0,1,1,1,0.1244,0
DSP-2024-2261,ORD-801261,CUST-43668,2024-08-23 10:00:00,2024-08-26 10:00:00,2024-08-31 10:00:00,5,1407.72,1636.88,0.86,13.1_not_received,0,1,1,1,0,0.7657,1
DSP-2024-2017,ORD-801017,CUST-97719,2024-07-09 12:00:00,2024-07-14 12:00:00,2024-08-31 12:00:00,48,737.11,1797.83,0.41,10.4_fraud,1,0,0,1,0,0.1277,0
DSP-2024-2263,ORD-801263,CUST-29062,2024-08-23 15:00:00,2024-08-26 15:00:00,2024-08-31 15:00:00,5,3671.32,4370.62,0.84,13.1_not_received,1,1,0,0,0,0.0339,0
DSP-2024-2215,ORD-801215,CUST-28032,2024-08-16 16:00:00,2024-08-18 16:00:00,2024-08-31 16:00:00,13,3544.54,1618.51,2.19,13.1_not_received,0,1,1,0,1,0.8879,1
DSP-2024-2134,ORD-801134,CUST-25958,2024-07-30 18:00:00,2024-08-04 18:00:00,2024-08-31 18:00:00,27,880.95,1240.77,0.71,13.3_not_as_described,1,1,0,0,0,0.1601,0
DSP-2024-2130,ORD-801130,CUST-90375,2024-07-29 21:00:00,2024-08-02 21:00:00,2024-08-31 21:00:00,29,915.88,864.04,1.06,10.4_fraud,1,1,0,1,0,0.5587,1
DSP-2024-2142,ORD-801142,CUST-72404,2024-08-02 21:00:00,2024-08-08 21:00:00,2024-08-31 21:00:00,23,3339.62,2693.24,1.24,13.1_not_received,1,1,1,1,1,0.9472,1
DSP-2024-1945,ORD-800945,CUST-22698,2024-06-25 10:00:00,2024-06-27 10:00:00,2024-09-02 10:00:00,67,2566.34,2916.29,0.88,10.4_fraud,1,1,1,1,0,0.9052,1
DSP-2024-2196,ORD-801196,CUST-68521,2024-08-11 14:00:00,2024-08-13 14:00:00,2024-09-02 14:00:00,20,1675.91,1289.16,1.3,10.4_fraud,0,1,0,1,0,0.0738,0
DSP-2024-2280,ORD-801280,CUST-31249,2024-08-28 17:00:00,2024-08-30 17:00:00,2024-09-02 17:00:00,3,2036.05,1183.75,1.72,10.4_fraud,1,1,1,1,0,0.8733,1
DSP-2024-2061,ORD-801061,CUST-57709,2024-07-17 19:00:00,2024-07-20 19:00:00,2024-09-02 19:00:00,44,376.62,896.72,0.42,10.4_fraud,1,0,0,1,1,0.1957,0
DSP-2024-2147,ORD-801147,CUST-77855,2024-08-02 11:00:00,2024-08-05 11:00:00,2024-09-03 11:00:00,29,3274.49,2662.19,1.23,10.4_fraud,0,1,1,0,0,0.09,0
DSP-2024-2198,ORD-801198,CUST-25251,2024-08-13 14:00:00,2024-08-19 14:00:00,2024-09-03 14:00:00,15,9782.38,11244.12,0.87,12.6_duplicate,0,1,1,1,0,0.504,1
DSP-2024-2256,ORD-801256,CUST-22016,2024-08-22 17:00:00,2024-08-28 17:00:00,2024-09-03 17:00:00,6,1162.0,2766.66,0.42,10.4_fraud,0,0,1,1,1,0.1192,0
DSP-2024-2163,ORD-801163,CUST-35380,2024-08-06 19:00:00,2024-08-10 19:00:00,2024-09-03 19:00:00,24,3135.03,1387.18,2.26,13.1_not_received,1,0,1,1,0,0.8675,1
DSP-2024-2274,ORD-801274,CUST-86392,2024-08-25 19:00:00,2024-08-27 19:00:00,2024-09-03 19:00:00,7,2486.72,2220.29,1.12,10.4_fraud,0,1,1,1,1,0.2092,0
DSP-2024-1978,ORD-800978,CUST-27619,2024-07-02 08:00:00,2024-07-07 08:00:00,2024-09-04 08:00:00,59,1383.22,1894.82,0.73,10.4_fraud,0,1,1,1,0,0.1523,0
DSP-2024-1946,ORD-800946,CUST-96665,2024-06-27 09:00:00,2024-06-29 09:00:00,2024-09-04 09:00:00,67,4529.28,5266.6,0.86,10.4_fraud,1,1,1,1,1,0.9219,1
DSP-2024-2173,ORD-801173,CUST-69516,2024-08-08 10:00:00,2024-08-14 10:00:00,2024-09-04 10:00:00,21,1424.02,1318.54,1.08,13.1_not_received,1,1,1,1,1,0.9173,1
DSP-2024-2197,ORD-801197,CUST-66924,2024-08-11 11:00:00,2024-08-16 11:00:00,2024-09-04 11:00:00,19,2602.22,2302.85,1.13,13.1_not_received,0,0,1,1,1,0.9077,1
DSP-2024-1977,ORD-800977,CUST-33089,2024-07-03 12:00:00,2024-07-09 12:00:00,2024-09-04 12:00:00,57,2726.67,3366.26,0.81,13.3_not_as_described,1,1,1,1,0,0.1342,0
DSP-2024-2302,ORD-801302,CUST-98208,2024-08-31 15:00:00,2024-09-03 15:00:00,2024-09-04 15:00:00,1,723.62,1608.04,0.45,13.1_not_received,1,1,1,1,1,0.9139,1
DSP-2024-2297,ORD-801297,CUST-20748,2024-08-31 18:00:00,2024-09-03 18:00:00,2024-09-04 18:00:00,1,1288.04,1275.29,1.01,12.6_duplicate,1,0,0,1,0,0.6282,1
DSP-2024-2285,ORD-801285,CUST-32169,2024-08-29 19:00:00,2024-09-03 19:00:00,2024-09-04 19:00:00,1,4604.59,4470.48,1.03,10.4_fraud,1,1,0,0,0,0.5813,1
DSP-2024-1941,ORD-800941,CUST-76652,2024-06-24 19:00:00,2024-06-30 19:00:00,2024-09-04 19:00:00,66,2539.59,2329.9,1.09,13.3_not_as_described,0,1,1,0,0,0.1137,0
DSP-2024-2225,ORD-801225,CUST-86552,2024-08-17 20:00:00,2024-08-21 20:00:00,2024-09-04 20:00:00,14,5458.13,2649.58,2.06,13.3_not_as_described,0,1,0,1,1,0.5858,1
DSP-2024-2257,ORD-801257,CUST-48921,2024-08-23 21:00:00,2024-08-28 21:00:00,2024-09-04 21:00:00,7,9480.74,3338.29,2.84,13.1_not_received,1,1,0,0,0,0.0425,0
DSP-2024-2287,ORD-801287,CUST-29476,2024-08-29 08:00:00,2024-09-02 08:00:00,2024-09-05 08:00:00,3,4742.33,2839.72,1.67,13.3_not_as_described,1,1,1,1,0,0.2632,0
DSP-2024-2182,ORD-801182,CUST-96126,2024-08-08 21:00:00,2024-08-14 21:00:00,2024-09-05 21:00:00,22,6756.24,5537.9,1.22,13.1_not_received,1,0,0,1,0,0.0663,0
DSP-2024-2227,ORD-801227,CUST-72358,2024-08-18 08:00:00,2024-08-21 08:00:00,2024-09-06 08:00:00,16,2650.74,2454.39,1.08,10.4_fraud,0,1,1,1,0,0.0848,0
DSP-2024-2117,ORD-801117,CUST-98907,2024-07-27 12:00:00,2024-07-30 12:00:00,2024-09-06 12:00:00,38,4024.89,3272.27,1.23,10.4_fraud,1,1,0,1,0,0.639,1
DSP-2024-2270,ORD-801270,CUST-32584,2024-08-27 13:00:00,2024-08-31 13:00:00,2024-09-06 13:00:00,6,1123.11,1936.4,0.58,13.1_not_received,1,1,0,1,0,0.0419,0
DSP-2024-2322,ORD-801322,CUST-15910,2024-09-03 13:00:00,2024-09-05 13:00:00,2024-09-06 13:00:00,1,1846.46,2224.65,0.83,10.4_fraud,1,1,0,1,0,0.4982,0
DSP-2024-2183,ORD-801183,CUST-48474,2024-08-09 15:00:00,2024-08-15 15:00:00,2024-09-06 15:00:00,22,5292.28,2727.98,1.94,10.4_fraud,1,1,1,0,0,0.5187,1
DSP-2024-2237,ORD-801237,CUST-83501,2024-08-18 16:00:00,2024-08-24 16:00:00,2024-09-06 16:00:00,13,2150.34,2416.11,0.89,13.1_not_received,1,1,0,1,0,0.0692,0
DSP-2024-2279,ORD-801279,CUST-98005,2024-08-26 17:00:00,2024-08-30 17:00:00,2024-09-06 17:00:00,7,942.2,971.34,0.97,10.4_fraud,1,1,1,1,0,0.8791,1
DSP-2024-1993,ORD-800993,CUST-38941,2024-07-05 18:00:00,2024-07-09 18:00:00,2024-09-06 18:00:00,59,3278.27,2665.26,1.23,10.4_fraud,1,0,0,0,0,0.0822,0
DSP-2024-2290,ORD-801290,CUST-78034,2024-08-29 19:00:00,2024-08-31 19:00:00,2024-09-06 19:00:00,6,13098.71,4470.55,2.93,10.4_fraud,1,1,1,1,0,0.95,1
DSP-2024-2275,ORD-801275,CUST-47872,2024-08-26 20:00:00,2024-08-30 20:00:00,2024-09-06 20:00:00,7,7872.48,2724.04,2.89,10.4_fraud,1,1,1,1,0,0.8865,1
DSP-2024-2301,ORD-801301,CUST-52936,2024-08-31 09:00:00,2024-09-06 09:00:00,2024-09-07 09:00:00,1,3130.39,2898.51,1.08,10.4_fraud,1,1,1,0,0,0.4657,0
DSP-2024-2219,ORD-801219,CUST-27120,2024-08-16 16:00:00,2024-08-21 16:00:00,2024-09-07 16:00:00,17,3535.15,3972.08,0.89,13.1_not_received,1,1,1,1,1,0.904,1
DSP-2024-2143,ORD-801143,CUST-78125,2024-08-03 17:00:00,2024-08-09 17:00:00,2024-09-07 17:00:00,29,2769.79,2689.12,1.03,10.4_fraud,0,1,0,1,0,0.0957,0
DSP-2024-2213,ORD-801213,CUST-71594,2024-08-14 19:00:00,2024-08-18 19:00:00,2024-09-07 19:00:00,20,4213.91,3830.83,1.1,10.4_fraud,1,1,0,1,0,0.4664,0
DSP-2024-1928,ORD-800928,CUST-58484,2024-06-24 19:00:00,2024-06-26 19:00:00,2024-09-07 19:00:00,73,914.74,983.59,0.93,13.3_not_as_described,1,0,1,1,1,0.3979,0
DSP-2024-2286,ORD-801286,CUST-93281,2024-08-30 19:00:00,2024-09-01 19:00:00,2024-09-07 19:00:00,6,1384.52,3955.76,0.35,13.1_not_received,1,1,1,1,0,0.8783,1
DSP-2024-1973,ORD-800973,CUST-78837,2024-07-01 08:00:00,2024-07-03 08:00:00,2024-09-08 08:00:00,67,434.89,1011.38,0.43,12.6_duplicate,1,1,1,1,0,0.3579,0
DSP-2024-2047,ORD-801047,CUST-36823,2024-07-15 12:00:00,2024-07-18 12:00:00,2024-09-08 12:00:00,52,5296.81,4859.46,1.09,13.3_not_as_described,1,0,1,0,0,0.0674,0
DSP-2024-2207,ORD-801207,CUST-10678,2024-08-13 13:00:00,2024-08-17 13:00:00,2024-09-08 13:00:00,22,1928.68,2678.72,0.72,10.4_fraud,1,1,1,1,0,0.9102,1
DSP-2024-1995,ORD-800995,CUST-45411,2024-07-05 14:00:00,2024-07-11 14:00:00,2024-09-08 14:00:00,59,3029.17,3883.55,0.78,10.4_fraud,1,1,0,0,1,0.6852,1
DSP-2024-2288,ORD-801288,CUST-73708,2024-08-30 15:00:00,2024-09-04 15:00:00,2024-09-08 15:00:00,4,1604.12,1909.67,0.84,13.1_not_received,1,1,1,0,0,0.6669,1
DSP-2024-2320,ORD-801320,CUST-57276,2024-09-03 15:00:00,2024-09-06 15:00:00,2024-09-08 15:00:00,2,1137.83,1497.15,0.76,10.4_fraud,0,1,1,1,0,0.0696,0
DSP-2024-2283,ORD-801283,CUST-31433,2024-08-27 18:00:00,2024-09-02 18:00:00,2024-09-08 18:00:00,6,1191.59,1203.63,0.99,13.3_not_as_described,1,1,0,1,1,0.6593,1
DSP-2024-2246,ORD-801246,CUST-95291,2024-08-20 20:00:00,2024-08-22 20:00:00,2024-09-08 20:00:00,17,1879.79,1457.2,1.29,10.4_fraud,1,1,0,0,1,0.7571,1
DSP-2024-2195,ORD-801195,CUST-69229,2024-08-11 08:00:00,2024-08-15 08:00:00,2024-09-09 08:00:00,25,5969.52,6941.3,0.86,13.1_not_received,0,1,1,1,0,0.877,1
DSP-2024-2129,ORD-801129,CUST-41536,2024-07-31 10:00:00,2024-08-03 10:00:00,2024-09-09 10:00:00,37,1246.17,1029.89,1.21,10.4_fraud,0,1,1,0,0,0.0888,0
DSP-2024-2240,ORD-801240,CUST-42137,2024-08-20 10:00:00,2024-08-24 10:00:00,2024-09-09 10:00:00,16,2422.03,2052.57,1.18,12.6_duplicate,1,1,0,1,0,0.488,0
DSP-2024-2251,ORD-801251,CUST-56887,2024-08-23 10:00:00,2024-08-28 10:00:00,2024-09-09 10:00:00,12,5573.94,4568.8,1.22,10.4_fraud,0,1,1,1,0,0.181,0
DSP-2024-2276,ORD-801276,CUST-80963,2024-08-28 12:00:00,2024-09-02 12:00:00,2024-09-09 12:00:00,7,951.13,1159.92,0.82,13.3_not_as_described,1,0,1,1,0,0.2186,0
DSP-2024-2308,ORD-801308,CUST-12978,2024-09-01 13:00:00,2024-09-07 13:00:00,2024-09-09 13:00:00,2,2577.61,954.67,2.7,12.6_duplicate,0,1,1,1,0,0.2643,0
DSP-2024-2271,ORD-801271,CUST-84836,2024-08-27 14:00:00,2024-09-02 14:00:00,2024-09-09 14:00:00,7,4657.17,3848.9,1.21,13.1_not_received,1,0,0,1,0,0.0384,0
DSP-2024-2190,ORD-801190,CUST-99362,2024-08-12 14:00:00,2024-08-18 14:00:00,2024-09-09 14:00:00,22,1307.24,1037.49,1.26,10.4_fraud,1,1,1,1,0,0.8655,1
DSP-2024-2305,ORD-801305,CUST-87557,2024-09-02 15:00:00,2024-09-06 15:00:00,2024-09-09 15:00:00,3,13309.82,4736.59,2.81,10.4_fraud,0,1,1,1,1,0.1099,0
DSP-2024-2189,ORD-801189,CUST-21004,2024-08-11 19:00:00,2024-08-13 19:00:00,2024-09-09 19:00:00,27,861.91,1105.01,0.78,13.1_not_received,0,1,1,1,0,0.8339,1
DSP-2024-2174,ORD-801174,CUST-26548,2024-08-08 20:00:00,2024-08-12 20:00:00,2024-09-09 20:00:00,28,2361.17,1919.65,1.23,10.4_fraud,1,1,1,1,1,0.9089,1
DSP-2024-2314,ORD-801314,CUST-46062,2024-09-03 21:00:00,2024-09-08 21:00:00,2024-09-09 21:00:00,1,5230.07,1692.58,3.09,13.3_not_as_described,0,1,0,1,1,0.5033,1
DSP-2024-2323,ORD-801323,CUST-17559,2024-09-04 11:00:00,2024-09-07 11:00:00,2024-09-10 11:00:00,3,2132.29,1870.43,1.14,10.4_fraud,1,1,1,1,0,0.921,1
DSP-2024-2335,ORD-801335,CUST-19347,2024-09-06 15:00:00,2024-09-09 15:00:00,2024-09-10 15:00:00,1,4846.8,4107.46,1.18,13.1_not_received,1,1,0,1,1,0.1006,0
DSP-2024-2077,ORD-801077,CUST-63626,2024-07-22 15:00:00,2024-07-25 15:00:00,2024-09-10 15:00:00,47,4577.04,4317.96,1.06,12.6_duplicate,1,1,1,1,0,0.4667,0
DSP-2024-2169,ORD-801169,CUST-61275,2024-08-08 18:00:00,2024-08-11 18:00:00,2024-09-10 18:00:00,30,4762.57,2995.33,1.59,10.4_fraud,1,1,1,1,1,0.9056,1
DSP-2024-1964,ORD-800964,CUST-81889,2024-06-30 19:00:00,2024-07-05 19:00:00,2024-09-10 19:00:00,67,7496.89,3010.8,2.49,13.3_not_as_described,0,1,1,1,0,0.0792,0
DSP-2024-2032,ORD-801032,CUST-82822,2024-07-11 21:00:00,2024-07-14 21:00:00,2024-09-10 21:00:00,58,6203.96,4809.27,1.29,10.4_fraud,1,1,1,0,1,0.7041,1
DSP-2024-2222,ORD-801222,CUST-20884,2024-08-17 09:00:00,2024-08-22 09:00:00,2024-09-11 09:00:00,20,2346.3,2728.26,0.86,10.4_fraud,0,1,1,1,0,0.0665,0
DSP-2024-1969,ORD-800969,CUST-42640,2024-06-30 15:00:00,2024-07-03 15:00:00,2024-09-11 15:00:00,70,1434.74,4099.26,0.35,12.6_duplicate,0,1,0,1,0,0.4026,0
DSP-2024-2298,ORD-801298,CUST-12063,2024-08-31 16:00:00,2024-09-05 16:00:00,2024-09-11 16:00:00,6,7905.06,9410.78,0.84,10.4_fraud,0,1,1,0,1,0.1258,0
DSP-2024-2292,ORD-801292,CUST-85856,2024-08-31 18:00:00,2024-09-03 18:00:00,2024-09-11 18:00:00,8,5556.74,4709.1,1.18,10.4_fraud,1,0,1,1,0,0.1831,0
DSP-2024-2291,ORD-801291,CUST-75180,2024-08-28 21:00:00,2024-08-31 21:00:00,2024-09-11 21:00:00,11,19915.7,7163.92,2.78,10.4_fraud,1,1,1,1,1,0.9384,1
DSP-2024-2252,ORD-801252,CUST-42748,2024-08-22 08:00:00,2024-08-26 08:00:00,2024-09-12 08:00:00,17,2498.3,2117.2,1.18,10.4_fraud,1,1,1,1,0,0.9194,1
DSP-2024-1970,ORD-800970,CUST-37011,2024-07-01 11:00:00,2024-07-07 11:00:00,2024-09-12 11:00:00,67,1415.08,1263.46,1.12,13.1_not_received,1,0,1,1,0,0.8563,1
DSP-2024-2317,ORD-801317,CUST-79891,2024-09-02 15:00:00,2024-09-06 15:00:00,2024-09-12 15:00:00,6,1775.77,2017.92,0.88,10.4_fraud,1,1,1,1,0,0.8738,1
DSP-2024-2179,ORD-801179,CUST-94536,2024-08-10 17:00:00,2024-08-14 17:00:00,2024-09-12 17:00:00,29,5063.67,1567.7,3.23,13.1_not_received,0,1,1,1,0,0.6824,1
DSP-2024-2170,ORD-801170,CUST-21857,2024-08-07 21:00:00,2024-08-11 21:00:00,2024-09-12 21:00:00,32,5462.01,2324.26,2.35,10.4_fraud,1,1,1,1,1,0.8646,1
DSP-2024-2209,ORD-801209,CUST-56618,2024-08-15 08:00:00,2024-08-19 08:00:00,2024-09-13 08:00:00,25,1784.09,2258.34,0.79,13.1_not_received,1,1,0,1,0,0.0742,0
DSP-2024-2347,ORD-801347,CUST-78633,2024-09-10 10:00:00,2024-09-12 10:00:00,2024-09-13 10:00:00,1,5003.01,4904.91,1.02,13.1_not_received,0,1,0,0,1,0.0837,0
DSP-2024-2349,ORD-801349,CUST-20004,2024-09-09 13:00:00,2024-09-12 13:00:00,2024-09-13 13:00:00,1,4415.0,4798.91,0.92,10.4_fraud,1,1,1,1,1,0.9296,1
DSP-2024-2326,ORD-801326,CUST-65331,2024-09-04 15:00:00,2024-09-10 15:00:00,2024-09-13 15:00:00,3,1236.21,1545.26,0.8,10.4_fraud,0,1,0,1,0,0.1371,0
DSP-2024-2226,ORD-801226,CUST-76252,2024-08-16 19:00:00,2024-08-22 19:00:00,2024-09-13 19:00:00,22,5312.99,5774.99,0.92,10.4_fraud,1,0,1,1,1,0.1939,0
DSP-2024-2282,ORD-801282,CUST-42177,2024-08-29 19:00:00,2024-09-04 19:00:00,2024-09-13 19:00:00,9,2619.65,2220.04,1.18,12.6_duplicate,1,0,1,1,1,0.5228,1
DSP-2024-2185,ORD-801185,CUST-64848,2024-08-09 13:00:00,2024-08-11 13:00:00,2024-09-14 13:00:00,34,1565.29,1505.09,1.04,13.3_not_as_described,1,1,1,1,1,0.5043,1
DSP-2024-2315,ORD-801315,CUST-68009,2024-09-04 18:00:00,2024-09-10 18:00:00,2024-09-14 18:00:00,4,3063.6,1438.31,2.13,12.6_duplicate,1,1,1,1,0,0.344,0
DSP-2024-2337,ORD-801337,CUST-16618,2024-09-08 21:00:00,2024-09-10 21:00:00,2024-09-14 21:00:00,4,1275.94,1357.38,0.94,12.6_duplicate,0,1,0,1,0,0.4087,0
DSP-2024-2260,ORD-801260,CUST-45215,2024-08-23 21:00:00,2024-08-29 21:00:00,2024-09-14 21:00:00,16,3409.18,1058.75,3.22,13.3_not_as_described,1,1,1,1,0,0.3141,0
